filename,left,right
20171222.1727702684-8667-1_9,2,2
20171222.1727702684-8668-1_1,2,2
20171222.1727702684-8668-1_10,2,2
20171222.1727702684-8668-1_11,2,2
20171222.1727702684-8668-1_12,2,2
20171222.1727702684-8668-1_13,2,2
20171222.1727702684-8668-1_14,2,2
20171222.1727702684-8668-1_15,2,2
20171222.1727702684-8668-1_16,2,2
20171222.1727702684-8668-1_2,0,1
20171222.1727702684-8668-1_3,2,2
20171222.1727702684-8668-1_4,2,2
20171222.1727702684-8668-1_5,2,2
20171222.1727702684-8668-1_6,1,2
20171222.1727702684-8668-1_7,2,2
20171222.1727702684-8668-1_8,2,2
20171222.1727702684-8668-1_9,2,2
20171222.1727702684-8680-1_1,1,1
20171222.1727702684-8680-1_10,2,2
20171222.1727702684-8680-1_11,2,2
20171222.1727702684-8680-1_12,2,2
20171222.1727702684-8680-1_13,2,2
20171222.1727702684-8680-1_14,2,2
20171222.1727702684-8680-1_15,2,2
20171222.1727702684-8680-1_16,2,2
20171222.1727702684-8680-1_2,1,1
20171222.1727702684-8680-1_3,1,1
20171222.1727702684-8680-1_4,2,2
20171222.1727702684-8680-1_5,2,2
20171222.1727702684-8680-1_6,2,2
20171222.1727702684-8680-1_7,2,2
20171222.1727702684-8680-1_8,2,2
20171222.1727702684-8680-1_9,2,2
20171222.1727702684-8681-1_1,0,0
20171222.1727702684-8681-1_10,2,2
20171222.1727702684-8681-1_11,2,2
20171222.1727702684-8681-1_12,1,1
20171222.1727702684-8681-1_13,1,1
20171222.1727702684-8681-1_14,1,1
20171222.1727702684-8681-1_15,1,1
20171222.1727702684-8681-1_16,1,1
20171222.1727702684-8681-1_2,1,0
20171222.1727702684-8681-1_3,0,1
20171222.1727702684-8681-1_4,1,2
20171222.1727702684-8681-1_5,0,2
20171222.1727702684-8681-1_6,0,2
20171222.1727702684-8681-1_7,1,2
20171222.1727702684-8681-1_8,2,2
20171222.1727702684-8681-1_9,2,2
20171222.1727702684-8689-1_1,2,2
20171222.1727702684-8689-1_10,2,2
20171222.1727702684-8689-1_11,2,2
20171222.1727702684-8689-1_12,2,2
20171222.1727702684-8689-1_13,2,2
20171222.1727702684-8689-1_14,2,2
20171222.1727702684-8689-1_15,2,2
20171222.1727702684-8689-1_16,2,2
20171222.1727702684-8689-1_2,2,2
20171222.1727702684-8689-1_3,2,2
20171222.1727702684-8689-1_4,2,2
20171222.1727702684-8689-1_5,2,2
20171222.1727702684-8689-1_6,2,2
20171222.1727702684-8689-1_7,2,2
20171222.1727702684-8689-1_8,2,2
20171222.1727702684-8689-1_9,2,2
20171222.1727702684-8708-1_1,1,1
20171222.1727702684-8708-1_10,2,2
20171222.1727702684-8708-1_11,2,2
20171222.1727702684-8708-1_12,2,2
20171222.1727702684-8708-1_13,2,2
20171222.1727702684-8708-1_14,2,2
20171222.1727702684-8708-1_15,2,2
20171222.1727702684-8708-1_16,2,2
20171222.1727702684-8708-1_2,1,1
20171222.1727702684-8708-1_3,2,2
20171222.1727702684-8708-1_4,2,2
20171222.1727702684-8708-1_5,2,2
20171222.1727702684-8708-1_6,2,2
20171222.1727702684-8708-1_7,2,2
20171222.1727702684-8708-1_8,1,2
20171222.1727702684-8708-1_9,2,2
20171222.1727702684-8721-1_1,1,1
20171222.1727702684-8721-1_10,0,0
20171222.1727702684-8721-1_11,1,0
20171222.1727702684-8721-1_12,1,1
20171222.1727702684-8721-1_13,1,1
20171222.1727702684-8721-1_14,1,1
20171222.1727702684-8721-1_15,1,1
20171222.1727702684-8721-1_16,1,1
20171222.1727702684-8721-1_2,1,1
20171222.1727702684-8721-1_3,1,1
20171222.1727702684-8721-1_4,0,0
20171222.1727702684-8721-1_5,1,1
20171222.1727702684-8721-1_6,1,1
20171222.1727702684-8721-1_7,1,1
20171222.1727702684-8721-1_8,1,1
20171222.1727702684-8721-1_9,0,0
20171222.1727702684-8723-1_1,1,1
20171222.1727702684-8723-1_10,1,1
20171222.1727702684-8723-1_11,1,1
20171222.1727702684-8723-1_12,1,1
20171222.1727702684-8723-1_13,1,1
20171222.1727702684-8723-1_14,1,1
20171222.1727702684-8723-1_15,1,1
20171222.1727702684-8723-1_16,1,1
20171222.1727702684-8723-1_2,1,1
20171222.1727702684-8723-1_3,1,1
20171222.1727702684-8723-1_4,1,1
20171222.1727702684-8723-1_5,1,1
20171222.1727702684-8723-1_6,1,1
20171222.1727702684-8723-1_7,1,1
20171222.1727702684-8723-1_8,1,1
20171222.1727702684-8723-1_9,1,1
20171225.1727702684-8951-1_1,1,1
20171225.1727702684-8951-1_10,1,1
20171225.1727702684-8951-1_11,1,1
20171225.1727702684-8951-1_12,1,1
20171225.1727702684-8951-1_13,1,1
20171225.1727702684-8951-1_14,1,1
20171225.1727702684-8951-1_15,1,1
20171225.1727702684-8951-1_16,1,1
20171225.1727702684-8951-1_2,1,1
20171225.1727702684-8951-1_3,1,1
20171225.1727702684-8951-1_4,1,1
20171225.1727702684-8951-1_5,1,1
20171225.1727702684-8951-1_6,1,1
20171225.1727702684-8951-1_7,1,1
20171225.1727702684-8951-1_8,1,1
20171225.1727702684-8951-1_9,1,1
20171225.1727702684-8977-1_1,2,2
20171225.1727702684-8977-1_10,2,2
20171225.1727702684-8977-1_11,2,2
20171225.1727702684-8977-1_12,3,2
20171225.1727702684-8977-1_13,2,2
20171225.1727702684-8977-1_14,2,2
20171225.1727702684-8977-1_15,2,2
20171225.1727702684-8977-1_16,2,2
20171225.1727702684-8977-1_2,2,2
20171225.1727702684-8977-1_3,2,2
20171225.1727702684-8977-1_4,2,2
20171225.1727702684-8977-1_5,2,2
20171225.1727702684-8977-1_6,2,2
20171225.1727702684-8977-1_7,2,2
20171225.1727702684-8977-1_8,2,3
20171225.1727702684-8977-1_9,2,2
20171225.1727702684-8978-1_1,0,2
20171225.1727702684-8978-1_10,2,2
20171225.1727702684-8978-1_11,2,2
20171225.1727702684-8978-1_12,2,0
20171225.1727702684-8978-1_13,2,2
20171225.1727702684-8978-1_14,2,2
20171225.1727702684-8978-1_15,2,2
20171225.1727702684-8978-1_16,2,2
20171225.1727702684-8978-1_2,2,2
20171225.1727702684-8978-1_3,2,2
20171225.1727702684-8978-1_4,2,2
20171225.1727702684-8978-1_5,2,2
20171225.1727702684-8978-1_6,2,2
20171225.1727702684-8978-1_7,2,2
20171225.1727702684-8978-1_8,2,2
20171225.1727702684-8978-1_9,2,2
20171225.1727702684-8988-1_1,2,2
20171225.1727702684-8988-1_10,2,2
20171225.1727702684-8988-1_11,3,2
20171225.1727702684-8988-1_12,2,2
20171225.1727702684-8988-1_13,2,2
20171225.1727702684-8988-1_14,2,2
20171225.1727702684-8988-1_15,2,2
20171225.1727702684-8988-1_16,2,2
20171225.1727702684-8988-1_2,2,2
20171225.1727702684-8988-1_3,2,2
20171225.1727702684-8988-1_4,2,2
20171225.1727702684-8988-1_5,2,2
20171225.1727702684-8988-1_6,2,2
20171225.1727702684-8988-1_7,0,2
20171225.1727702684-8988-1_8,2,2
20171225.1727702684-8988-1_9,2,2
20171225.1727702684-8989-1_1,2,2
20171225.1727702684-8989-1_10,0,0
20171225.1727702684-8989-1_11,0,0
20171225.1727702684-8989-1_12,0,0
20171225.1727702684-8989-1_13,0,0
20171225.1727702684-8989-1_14,0,0
20171225.1727702684-8989-1_15,0,0
20171225.1727702684-8989-1_16,1,0
20171225.1727702684-8989-1_2,2,2
20171225.1727702684-8989-1_3,0,0
20171225.1727702684-8989-1_4,0,0
20171225.1727702684-8989-1_5,0,0
20171225.1727702684-8989-1_6,0,0
20171225.1727702684-8989-1_7,0,0
20171225.1727702684-8989-1_8,0,0
20171225.1727702684-8989-1_9,1,0
20171225.1727702684-8994-1_1,2,2
20171225.1727702684-8994-1_10,2,2
20171225.1727702684-8994-1_11,2,2
20171225.1727702684-8994-1_12,2,2
20171225.1727702684-8994-1_13,2,2
20171225.1727702684-8994-1_14,2,2
20171225.1727702684-8994-1_15,2,2
20171225.1727702684-8994-1_16,2,2
20171225.1727702684-8994-1_2,2,2
20171225.1727702684-8994-1_3,2,2
20171225.1727702684-8994-1_4,2,2
20171225.1727702684-8994-1_5,2,2
20171225.1727702684-8994-1_6,2,2
20171225.1727702684-8994-1_7,2,2
20171225.1727702684-8994-1_8,2,2
20171225.1727702684-8994-1_9,2,2
20171225.1727702684-8995-1_1,1,1
20171225.1727702684-8995-1_10,2,2
20171225.1727702684-8995-1_11,2,2
20171225.1727702684-8995-1_12,2,2
20171225.1727702684-8995-1_13,2,2
20171225.1727702684-8995-1_14,1,2
20171225.1727702684-8995-1_15,0,2
20171225.1727702684-8995-1_16,1,2
20171225.1727702684-8995-1_2,1,1
20171225.1727702684-8995-1_3,1,2
20171225.1727702684-8995-1_4,0,1
20171225.1727702684-8995-1_5,0,0
20171225.1727702684-8995-1_6,0,0
20171225.1727702684-8995-1_7,0,0
20171225.1727702684-8995-1_8,0,2
20171225.1727702684-8995-1_9,2,2
20171225.1727702684-9001-1_1,1,1
20171225.1727702684-9001-1_10,1,1
20171225.1727702684-9001-1_11,1,1
20171225.1727702684-9001-1_12,1,1
20171225.1727702684-9001-1_13,1,1
20171225.1727702684-9001-1_14,1,1
20171225.1727702684-9001-1_15,0,1
20171225.1727702684-9001-1_16,0,1
20171225.1727702684-9001-1_2,1,1
20171225.1727702684-9001-1_3,1,1
20171225.1727702684-9001-1_4,1,1
20171225.1727702684-9001-1_5,1,1
20171225.1727702684-9001-1_6,1,1
20171225.1727702684-9001-1_7,1,1
20171225.1727702684-9001-1_8,1,1
20171225.1727702684-9001-1_9,1,1
20171225.1727702684-9002-1_1,1,1
20171225.1727702684-9002-1_10,0,0
20171225.1727702684-9002-1_11,0,1
20171225.1727702684-9002-1_12,0,0
20171225.1727702684-9002-1_13,0,0
20171225.1727702684-9002-1_14,0,0
20171225.1727702684-9002-1_15,0,0
20171225.1727702684-9002-1_16,0,0
20171225.1727702684-9002-1_2,1,1
20171225.1727702684-9002-1_3,1,1
20171225.1727702684-9002-1_4,1,1
20171225.1727702684-9002-1_5,1,1
20171225.1727702684-9002-1_6,1,1
20171225.1727702684-9002-1_7,1,1
20171225.1727702684-9002-1_8,1,1
20171225.1727702684-9002-1_9,0,0
20171225.1727702684-9003-1_1,1,1
20171225.1727702684-9003-1_10,1,1
20171225.1727702684-9003-1_11,1,1
20171225.1727702684-9003-1_12,1,1
20171225.1727702684-9003-1_13,1,1
20171225.1727702684-9003-1_14,1,1
20171225.1727702684-9003-1_15,1,1
20171225.1727702684-9003-1_16,1,1
20171225.1727702684-9003-1_2,1,1
20171225.1727702684-9003-1_3,1,1
20171225.1727702684-9003-1_4,1,1
20171225.1727702684-9003-1_5,1,1
20171225.1727702684-9003-1_6,1,1
20171225.1727702684-9003-1_7,1,1
20171225.1727702684-9003-1_8,1,1
20171225.1727702684-9003-1_9,1,1
20171225.1727702684-9006-1_1,1,1
20171225.1727702684-9006-1_10,1,1
20171225.1727702684-9006-1_11,1,1
20171225.1727702684-9006-1_12,1,1
20171225.1727702684-9006-1_13,1,1
20171225.1727702684-9006-1_14,1,1
20171225.1727702684-9006-1_15,1,1
20171225.1727702684-9006-1_16,1,1
20171225.1727702684-9006-1_2,1,1
20171225.1727702684-9006-1_3,1,1
20171225.1727702684-9006-1_4,1,1
20171225.1727702684-9006-1_5,1,1
20171225.1727702684-9006-1_6,1,1
20171225.1727702684-9006-1_7,1,1
20171225.1727702684-9006-1_8,1,1
20171225.1727702684-9006-1_9,1,1
20171225.1727702684-9008-1_1,1,1
20171225.1727702684-9008-1_10,1,1
20171225.1727702684-9008-1_11,1,1
20171225.1727702684-9008-1_12,1,1
20171225.1727702684-9008-1_13,1,1
20171225.1727702684-9008-1_14,1,1
20171225.1727702684-9008-1_15,1,1
20171225.1727702684-9008-1_16,1,1
20171225.1727702684-9008-1_2,1,1
20171225.1727702684-9008-1_3,1,1
20171225.1727702684-9008-1_4,1,1
20171225.1727702684-9008-1_5,1,1
20171225.1727702684-9008-1_6,1,1
20171225.1727702684-9008-1_7,1,1
20171225.1727702684-9008-1_8,1,1
20171225.1727702684-9008-1_9,1,1
20171225.1727702684-9009-1_1,1,1
20171225.1727702684-9009-1_10,1,1
20171225.1727702684-9009-1_11,1,1
20171225.1727702684-9009-1_12,1,1
20171225.1727702684-9009-1_13,1,1
20171225.1727702684-9009-1_14,1,1
20171225.1727702684-9009-1_15,1,1
20171225.1727702684-9009-1_16,1,1
20171225.1727702684-9009-1_2,1,1
20171225.1727702684-9009-1_3,1,1
20171225.1727702684-9009-1_4,1,1
20171225.1727702684-9009-1_5,1,1
20171225.1727702684-9009-1_6,1,1
20171225.1727702684-9009-1_7,1,1
20171225.1727702684-9009-1_8,1,1
20171225.1727702684-9009-1_9,1,1
20171225.1727702684-9040-1_1,1,1
20171225.1727702684-9040-1_10,1,1
20171225.1727702684-9040-1_11,1,1
20171225.1727702684-9040-1_12,1,1
20171225.1727702684-9040-1_13,1,1
20171225.1727702684-9040-1_14,1,1
20171225.1727702684-9040-1_15,1,1
20171225.1727702684-9040-1_16,1,1
20171225.1727702684-9040-1_2,1,1
20171225.1727702684-9040-1_3,1,1
20171225.1727702684-9040-1_4,1,1
20171225.1727702684-9040-1_5,1,1
20171225.1727702684-9040-1_6,1,1
20171225.1727702684-9040-1_7,1,1
20171225.1727702684-9040-1_8,1,1
20171225.1727702684-9040-1_9,1,1
20171225.1727702684-9041-1_1,1,1
20171225.1727702684-9041-1_10,1,1
20171225.1727702684-9041-1_11,1,1
20171225.1727702684-9041-1_12,1,1
20171225.1727702684-9041-1_13,1,1
20171225.1727702684-9041-1_14,1,1
20171225.1727702684-9041-1_15,1,1
20171225.1727702684-9041-1_16,1,1
20171225.1727702684-9041-1_2,1,1
20171225.1727702684-9041-1_3,1,1
20171225.1727702684-9041-1_4,1,1
20171225.1727702684-9041-1_5,1,1
20171225.1727702684-9041-1_6,1,1
20171225.1727702684-9041-1_7,1,1
20171225.1727702684-9041-1_8,1,1
20171225.1727702684-9041-1_9,1,1
20171225.1727702684-9062-1_1,2,2
20171225.1727702684-9062-1_10,0,0
20171225.1727702684-9062-1_11,0,0
20171225.1727702684-9062-1_12,0,0
20171225.1727702684-9062-1_13,2,0
20171225.1727702684-9062-1_14,2,0
20171225.1727702684-9062-1_15,2,0
20171225.1727702684-9062-1_16,2,2
20171225.1727702684-9062-1_2,2,2
20171225.1727702684-9062-1_3,2,2
20171225.1727702684-9062-1_4,0,2
20171225.1727702684-9062-1_5,2,0
20171225.1727702684-9062-1_6,2,2
20171225.1727702684-9062-1_7,2,2
20171225.1727702684-9062-1_8,2,0
20171225.1727702684-9062-1_9,0,0
20171225.1727702684-9063-1_1,2,2
20171225.1727702684-9063-1_10,0,3
20171225.1727702684-9063-1_11,0,3
20171225.1727702684-9063-1_12,2,0
20171225.1727702684-9063-1_13,2,0
20171225.1727702684-9063-1_14,2,0
20171225.1727702684-9063-1_15,2,0
20171225.1727702684-9063-1_16,2,2
20171225.1727702684-9063-1_2,0,2
20171225.1727702684-9063-1_3,2,2
20171225.1727702684-9063-1_4,2,2
20171225.1727702684-9063-1_5,2,2
20171225.1727702684-9063-1_6,2,2
20171225.1727702684-9063-1_7,0,3
20171225.1727702684-9063-1_8,0,0
20171225.1727702684-9063-1_9,0,3
20171225.1727702684-9068-1_1,2,2
20171225.1727702684-9068-1_10,2,2
20171225.1727702684-9068-1_11,2,2
20171225.1727702684-9068-1_12,2,2
20171225.1727702684-9068-1_13,2,2
20171225.1727702684-9068-1_14,2,2
20171225.1727702684-9068-1_15,2,2
20171225.1727702684-9068-1_16,2,2
20171225.1727702684-9068-1_2,2,2
20171225.1727702684-9068-1_3,2,2
20171225.1727702684-9068-1_4,2,2
20171225.1727702684-9068-1_5,2,2
20171225.1727702684-9068-1_6,2,2
20171225.1727702684-9068-1_7,2,2
20171225.1727702684-9068-1_8,2,2
20171225.1727702684-9068-1_9,2,2
20171225.1727702684-9069-1_1,2,2
20171225.1727702684-9069-1_10,2,2
20171225.1727702684-9069-1_11,2,2
20171225.1727702684-9069-1_12,2,2
20171225.1727702684-9069-1_13,2,2
20171225.1727702684-9069-1_14,2,2
20171225.1727702684-9069-1_15,2,2
20171225.1727702684-9069-1_16,2,2
20171225.1727702684-9069-1_2,2,2
20171225.1727702684-9069-1_3,2,2
20171225.1727702684-9069-1_4,2,2
20171225.1727702684-9069-1_5,0,2
20171225.1727702684-9069-1_6,2,2
20171225.1727702684-9069-1_7,2,2
20171225.1727702684-9069-1_8,2,2
20171225.1727702684-9069-1_9,2,0
20171225.1727702684-9070-1_1,3,3
20171225.1727702684-9070-1_10,3,3
20171225.1727702684-9070-1_11,3,3
20171225.1727702684-9070-1_12,3,3
20171225.1727702684-9070-1_13,0,0
20171225.1727702684-9070-1_14,3,3
20171225.1727702684-9070-1_15,2,3
20171225.1727702684-9070-1_16,0,0
20171225.1727702684-9070-1_2,3,3
20171225.1727702684-9070-1_3,3,3
20171225.1727702684-9070-1_4,3,3
20171225.1727702684-9070-1_5,3,3
20171225.1727702684-9070-1_6,3,3
20171225.1727702684-9070-1_7,3,3
20171225.1727702684-9070-1_8,3,3
20171225.1727702684-9070-1_9,3,3
20171226.1727702684-9120-1_1,2,2
20171226.1727702684-9120-1_10,3,3
20171226.1727702684-9120-1_11,3,2
20171226.1727702684-9120-1_12,3,2
20171226.1727702684-9120-1_13,2,2
20171226.1727702684-9120-1_14,2,0
20171226.1727702684-9120-1_15,2,2
20171226.1727702684-9120-1_16,2,2
20171226.1727702684-9120-1_2,2,2
20171226.1727702684-9120-1_3,2,2
20171226.1727702684-9120-1_4,2,2
20171226.1727702684-9120-1_5,2,2
20171226.1727702684-9120-1_6,2,2
20171226.1727702684-9120-1_7,2,2
20171226.1727702684-9120-1_8,2,2
20171226.1727702684-9120-1_9,3,2
20171226.1727702684-9121-1_1,3,3
20171226.1727702684-9121-1_10,0,0
20171226.1727702684-9121-1_11,0,0
20171226.1727702684-9121-1_12,0,0
20171226.1727702684-9121-1_13,0,0
20171226.1727702684-9121-1_14,2,3
20171226.1727702684-9121-1_15,3,2
20171226.1727702684-9121-1_16,3,3
20171226.1727702684-9121-1_2,3,3
20171226.1727702684-9121-1_3,3,0
20171226.1727702684-9121-1_4,0,0
20171226.1727702684-9121-1_5,3,0
20171226.1727702684-9121-1_6,3,2
20171226.1727702684-9121-1_7,3,3
20171226.1727702684-9121-1_8,3,3
20171226.1727702684-9121-1_9,3,3
20171226.1727702684-9128-1_1,1,1
20171226.1727702684-9128-1_10,2,2
20171226.1727702684-9128-1_11,0,0
20171226.1727702684-9128-1_12,0,0
20171226.1727702684-9128-1_13,0,0
20171226.1727702684-9128-1_14,1,1
20171226.1727702684-9128-1_15,1,1
20171226.1727702684-9128-1_16,1,1
20171226.1727702684-9128-1_2,0,1
20171226.1727702684-9128-1_3,1,1
20171226.1727702684-9128-1_4,1,1
20171226.1727702684-9128-1_5,1,1
20171226.1727702684-9128-1_6,1,1
20171226.1727702684-9128-1_7,1,1
20171226.1727702684-9128-1_8,1,1
20171226.1727702684-9128-1_9,0,0
20171226.1727702684-9134-1_1,2,2
20171226.1727702684-9134-1_10,2,2
20171226.1727702684-9134-1_11,2,2
20171226.1727702684-9134-1_12,2,2
20171226.1727702684-9134-1_13,2,2
20171226.1727702684-9134-1_14,2,2
20171226.1727702684-9134-1_15,2,2
20171226.1727702684-9134-1_16,2,2
20171226.1727702684-9134-1_2,2,2
20171226.1727702684-9134-1_3,2,2
20171226.1727702684-9134-1_4,0,2
20171226.1727702684-9134-1_5,2,0
20171226.1727702684-9134-1_6,2,0
20171226.1727702684-9134-1_7,2,2
20171226.1727702684-9134-1_8,2,2
20171226.1727702684-9134-1_9,2,2
20171226.1727702684-9135-1_1,2,2
20171226.1727702684-9135-1_10,2,2
20171226.1727702684-9135-1_11,2,2
20171226.1727702684-9135-1_12,2,2
20171226.1727702684-9135-1_13,0,0
20171226.1727702684-9135-1_14,2,2
20171226.1727702684-9135-1_15,0,0
20171226.1727702684-9135-1_16,2,2
20171226.1727702684-9135-1_2,2,2
20171226.1727702684-9135-1_3,2,2
20171226.1727702684-9135-1_4,2,2
20171226.1727702684-9135-1_5,2,2
20171226.1727702684-9135-1_6,2,2
20171226.1727702684-9135-1_7,2,2
20171226.1727702684-9135-1_8,2,2
20171226.1727702684-9135-1_9,2,2
20171226.1727702684-9136-1_1,1,1
20171226.1727702684-9136-1_10,1,1
20171226.1727702684-9136-1_11,1,1
20171226.1727702684-9136-1_12,1,1
20171226.1727702684-9136-1_13,1,1
20171226.1727702684-9136-1_14,1,1
20171226.1727702684-9136-1_15,1,1
20171226.1727702684-9136-1_16,1,1
20171226.1727702684-9136-1_2,1,1
20171226.1727702684-9136-1_3,1,1
20171226.1727702684-9136-1_4,1,1
20171226.1727702684-9136-1_5,1,1
20171226.1727702684-9136-1_6,1,1
20171226.1727702684-9136-1_7,1,1
20171226.1727702684-9136-1_8,1,1
20171226.1727702684-9136-1_9,1,1
20171226.1727702684-9138-1_1,1,1
20171226.1727702684-9138-1_10,1,1
20171226.1727702684-9138-1_11,1,1
20171226.1727702684-9138-1_12,1,1
20171226.1727702684-9138-1_13,1,1
20171226.1727702684-9138-1_14,1,1
20171226.1727702684-9138-1_15,1,1
20171226.1727702684-9138-1_16,1,1
20171226.1727702684-9138-1_2,1,1
20171226.1727702684-9138-1_3,1,1
20171226.1727702684-9138-1_4,1,1
20171226.1727702684-9138-1_5,1,1
20171226.1727702684-9138-1_6,1,1
20171226.1727702684-9138-1_7,1,1
20171226.1727702684-9138-1_8,1,1
20171226.1727702684-9138-1_9,1,1
20171226.1727702684-9144-1_1,2,2
20171226.1727702684-9144-1_10,2,2
20171226.1727702684-9144-1_11,2,2
20171226.1727702684-9144-1_12,0,2
20171226.1727702684-9144-1_13,0,0
20171226.1727702684-9144-1_14,2,2
20171226.1727702684-9144-1_15,2,2
20171226.1727702684-9144-1_16,2,2
20171226.1727702684-9144-1_2,2,2
20171226.1727702684-9144-1_3,2,2
20171226.1727702684-9144-1_4,2,2
20171226.1727702684-9144-1_5,2,2
20171226.1727702684-9144-1_6,2,2
20171226.1727702684-9144-1_7,0,2
20171226.1727702684-9144-1_8,2,2
20171226.1727702684-9144-1_9,2,2
20171226.1727702684-9145-1_1,2,2
20171226.1727702684-9145-1_10,2,2
20171226.1727702684-9145-1_11,2,2
20171226.1727702684-9145-1_12,2,2
20171226.1727702684-9145-1_13,2,2
20171226.1727702684-9145-1_14,2,2
20171226.1727702684-9145-1_15,2,2
20171226.1727702684-9145-1_16,2,2
20171226.1727702684-9145-1_2,2,2
20171226.1727702684-9145-1_3,2,2
20171226.1727702684-9145-1_4,2,2
20171226.1727702684-9145-1_5,3,0
20171226.1727702684-9145-1_6,0,2
20171226.1727702684-9145-1_7,3,2
20171226.1727702684-9145-1_8,2,2
20171226.1727702684-9145-1_9,2,2
20171226.1727702684-9150-1_1,2,2
20171226.1727702684-9150-1_10,2,2
20171226.1727702684-9150-1_11,2,2
20171226.1727702684-9150-1_12,2,2
20171226.1727702684-9150-1_13,2,2
20171226.1727702684-9150-1_14,2,2
20171226.1727702684-9150-1_15,2,2
20171226.1727702684-9150-1_16,2,2
20171226.1727702684-9150-1_2,2,2
20171226.1727702684-9150-1_3,2,2
20171226.1727702684-9150-1_4,2,2
20171226.1727702684-9150-1_5,2,2
20171226.1727702684-9150-1_6,2,2
20171226.1727702684-9150-1_7,2,2
20171226.1727702684-9150-1_8,2,2
20171226.1727702684-9150-1_9,2,2
20171226.1727702684-9151-1_1,2,2
20171226.1727702684-9151-1_10,2,2
20171226.1727702684-9151-1_11,2,2
20171226.1727702684-9151-1_12,2,2
20171226.1727702684-9151-1_13,2,2
20171226.1727702684-9151-1_14,2,2
20171226.1727702684-9151-1_15,2,2
20171226.1727702684-9151-1_16,2,2
20171226.1727702684-9151-1_2,2,2
20171226.1727702684-9151-1_3,2,2
20171226.1727702684-9151-1_4,2,2
20171226.1727702684-9151-1_5,2,2
20171226.1727702684-9151-1_6,2,2
20171226.1727702684-9151-1_7,2,2
20171226.1727702684-9151-1_8,2,2
20171226.1727702684-9151-1_9,2,2
20171226.1727702684-9154-1_1,1,1
20171226.1727702684-9154-1_10,1,1
20171226.1727702684-9154-1_11,1,1
20171226.1727702684-9154-1_12,1,1
20171226.1727702684-9154-1_13,1,1
20171226.1727702684-9154-1_14,1,1
20171226.1727702684-9154-1_15,1,1
20171226.1727702684-9154-1_16,1,1
20171226.1727702684-9154-1_2,1,1
20171226.1727702684-9154-1_3,1,1
20171226.1727702684-9154-1_4,1,1
20171226.1727702684-9154-1_5,1,1
20171226.1727702684-9154-1_6,1,1
20171226.1727702684-9154-1_7,1,1
20171226.1727702684-9154-1_8,1,1
20171226.1727702684-9154-1_9,1,1
20171226.1727702684-9155-1_1,1,1
20171226.1727702684-9155-1_10,1,1
20171226.1727702684-9155-1_11,1,1
20171226.1727702684-9155-1_12,1,1
20171226.1727702684-9155-1_13,1,1
20171226.1727702684-9155-1_14,1,1
20171226.1727702684-9155-1_15,1,1
20171226.1727702684-9155-1_16,1,1
20171226.1727702684-9155-1_2,1,1
20171226.1727702684-9155-1_3,1,1
20171226.1727702684-9155-1_4,1,1
20171226.1727702684-9155-1_5,1,1
20171226.1727702684-9155-1_6,1,1
20171226.1727702684-9155-1_7,1,1
20171226.1727702684-9155-1_8,1,1
20171226.1727702684-9155-1_9,1,1
20171226.1727702684-9179-1_1,1,1
20171226.1727702684-9179-1_10,2,2
20171226.1727702684-9179-1_11,2,2
20171226.1727702684-9179-1_12,2,2
20171226.1727702684-9179-1_13,2,2
20171226.1727702684-9179-1_14,2,2
